"Name","RMSPE_ratio"
"Karl Marx",4.73735233900325
"Abraham Lincoln",1.83232550232885
"Adam Smith",0.786272380877543
"Aeschylus",0.829510675910851
"Aesop",5.49924223705983
"Alexander Hamilton",2.32806834513175
"Aquinas",2.1071341816318
"Aristophanes",1.17039907108378
"Aristotle",1.15356171818489
"Auberon Herbert",1.97341699989693
"August Bebel",0.994274249753369
"Auguste Comte",1.42346592972903
"Augustine",0.981118837773224
"Bakunin",2.19759759472494
"Barthold Georg Niebuhr",1.57523901139725
"Bastiat",0.923050114685914
"Benjamin Constant",0.731779546510161
"Benjamin Franklin",0.989179492246908
"Bentham",1.44307580775914
"Blanqui",1.06937112787212
"Carl Stumpf",1.46667390845154
"Cervantes",NA
"Charles Darwin",0.47761081713646
"Charles Fourier",2.22446797799632
"Cicero",0.729706606947344
"Clausewitz",1.53805185848731
"Dante Alighieri",2.13771047216713
"David Ricardo",0.915866535447202
"de Gouges",1.00045323663838
"Dilthey",3.22988327369339
"Dostoyevsky",2.7170809296956
"Dryden",0.709050179368274
"Durkheim",1.1652744920494
"E T A Hoffmann",2.25499110946821
"Ebbinghaus",1.57908699936104
"Edmund Burke",0.775315814838869
"Eduard Bernstein",0.374373374172358
"Eduard von Hartmann",3.77632393275279
"Eduard Zeller",0.868661427253347
"Edward Bellamy",0.659574816510156
"Epictetus",1.21303025584843
"Euripides",0.685366435127285
"Ferdinand Lassalle",0.850525666730451
"Ferdinand Tönnies",1.17997019622362
"Fichte",0.580040112690473
"Francis Bacon",3.00196309065851
"Franz Brentano",1.25533517839638
"Frederick Douglass",0.617371735478009
"Frege",0.974251783362686
"Friedrich Carl von Savigny",0.92821934166382
"Friedrich Heinrich Jacobi",4.43993381872007
"Friedrich List",1.230247229631
"Friedrich Schiller",0.67356444177674
"Goethe",1.10113591525002
"Grimmelshausen",9.18504625370951
"Gustav Freytag",0.846109335849766
"Hamann",2.16427837280339
"Hans Christian Andersen",0.856659697285059
"Henry George",1.44464199168214
"Herbart",0.544808605021442
"Herbert Spencer",2.73772755001858
"Herder",0.907739765064816
"Hermann Cohen",10.2964505424983
"Hermann Lotze",0.90631928395402
"Hobbes",0.560760536003847
"Hölderlin",5.22048252936174
"Hume",1.12623755695645
"Immanuel Kant",1.075219583878
"Izaak Walton",8.53609388103063
"James Fitzjames Stephen",1.70152187607828
"James Madison",2.15148412722783
"John Bunyan",2.55408637061219
"John C Calhoun",0.793284500219473
"John Calvin",0.528842912549377
"John Locke",1.73500044616928
"John Milton",1.27412681299409
"John Ruskin",0.593286032494516
"John Stuart Mill",1.37175730031483
"John Woolman",2.05171595681254
"Jonathan Swift",0.614307236852371
"Kafka",0.464100085359217
"Kempis",0.375629035346885
"Kropotkin",1.77910121909275
"Külpe",1.14388650288647
"Lord Acton",0.736120470757428
"Lord Byron",1.27295683334266
"Ludwig Büchner",3.63180598053977
"Ludwig Feuerbach",1.37553351684272
"Lujo Brentano",1.56014285413945
"Machiavelli",0.395611213466462
"Malthus",2.32540305792954
"Marcus Aurelius",1.54797974046203
"Marlowe",1.73935277464209
"Martin Luther",1.30864344153435
"Max Stirner",1.44076545036019
"Montesquieu",0.572840100627215
"Moses Hess",0.885110940098258
"Nietzsche",0.753941772547948
"Oliver Goldsmith",3.00884291686438
"Oscar Wilde",1.52119437179377
"Otto Pfleiderer",2.33507532375264
"Percy Bysshe Shelley",2.43746512005338
"Plato",0.697731027393994
"Pliny the Younger",2.15977178833669
"Plutarch",1.7600555614603
"Proudhon",1.07473573683211
"Ralph Waldo Emerson",0.584642810826094
"Ranke",0.611770031404638
"Richard Cobden",1.1116662626924
"Rilke",13.2711000894544
"Robert Browning",0.671872469836967
"Robert Burns",0.77635878796557
"Robert Owen",1.47841487656505
"Rodbertus",0.599646890341472
"Rousseau",0.664293155648818
"Schäffle",0.973827272731927
"Scheler",2.5596396176191
"Schleiermacher",1.36573931536463
"Schmoller",1.49722825026547
"Schopenhauer",0.363984231352167
"Simmel",5.81176195770853
"Sismondi",1.44893504061569
"Sombart",4.40107065852612
"Sophocles",0.929767750780849
"Spinoza",0.738966744175043
"Theodor Fontane",3.88966402500193
"Thomas Browne",5.1692995145873
"Thomas Carlyle",0.886736714933463
"Thomas Jefferson",0.825298948802331
"Thomas Mann",8.41889382944547
"Thoreau",0.661656433808097
"Thucydides",1.30843240571341
"Thünen",0.412613390092605
"Tocqueville",0.703003481499175
"Virgil",0.620646805665198
"Voltaire",0.595817640496529
"Wilhelm von Humboldt",1.10106389980182
"William Godwin",0.620939867166852
"William Graham Sumner",0.76646511213501
"William Penn",0.627260125970511
"Windelband",1.12423655038929
"Wollstonecraft",0.717730564997828
"Wundt",0.960848953313029
