"Name","RMSPE_ratio"
"Karl Marx",5.07764809545187
"Abraham Lincoln",2.06640181652527
"Adam Smith",0.975372849399466
"Aeschylus",1.23827910859982
"Aesop",5.3884290993994
"Alessandro Manzoni",2.16479870309394
"Alexander Hamilton",1.74199324933027
"Alexander Pope",0.526301316071284
"Ambroise Paré",1.78911586070324
"Aquinas",1.26843903920228
"Archibald Geikie",1.21175320800618
"Aristophanes",1.0832852376166
"Aristotle",1.33144772232668
"Auberon Herbert",1.94492903822585
"August Bebel",1.1321340984385
"Auguste Comte",0.970484192142178
"Augustine",1.44037687245155
"Bakunin",2.19933477221167
"Barthold Georg Niebuhr",1.55270705428428
"Bastiat",0.511345603357818
"Benjamin Constant",0.762088891848878
"Benjamin Franklin",1.18274679147998
"Bentham",1.59648022977425
"Bigges",1.6928978077457
"Blanqui",0.741922283116092
"Carl Stumpf",1.4993365300335
"Cellini",0.563997722187775
"Cervantes",0.793966594075598
"Charles Darwin",0.869054653798144
"Charles Fourier",2.19774669122438
"Chaucer",0.60809456999579
"Cicero",1.17903819038898
"Clausewitz",1.74608501220226
"Copernicus",1.25164798988641
"Dante Alighieri",1.47212032191546
"David Ricardo",0.607817002299699
"de Gouges",1.447141390597
"Descartes",1.22420326744769
"Dilthey",3.19696916663843
"Dostoyevsky",3.11588830527692
"Dryden",0.796074453524416
"Durkheim",1.34807810801704
"E T A Hoffmann",2.11478464009975
"Ebbinghaus",0.942091635635203
"Edmund Burke",0.785921375132919
"Edmund Spenser",1.22100520536169
"Eduard Bernstein",0.352943358766077
"Eduard von Hartmann",4.30778445704816
"Eduard Zeller",0.823786690805904
"Edward Bellamy",0.47381149313296
"Edward Haies",1.4782390750419
"Edward Jenner",0.635939713640593
"Epictetus",1.45770553149461
"Euripides",0.641804011423906
"Faraday",2.23768056133718
"Ferdinand Lassalle",1.57499955652999
"Ferdinand Tönnies",1.24293056855471
"Fichte",0.564199187413994
"Francis Bacon",0.771928327595048
"Francis Pretty",0.766199999630866
"Franz Brentano",1.0363106368501
"Frederick Douglass",0.584011062215087
"Frege",0.929065400327504
"Friedrich Carl von Savigny",0.832191965336133
"Friedrich Heinrich Jacobi",3.42276077598756
"Friedrich List",1.05047370604162
"Friedrich Schiller",1.35763918470655
"Froissart",1.33750905082614
"Goethe",1.09707535774987
"Gotthold Ephraim Lessing",0.67295986495158
"Grimmelshausen",8.58536452767129
"Gustav Freytag",0.876561161166296
"Hamann",2.23343393993167
"Hans Christian Andersen",0.785439697568237
"Helmholtz",0.74818991911502
"Henry Fielding",1.62196885419503
"Henry George",2.01084676625127
"Herbart",0.527995574629283
"Herbert Spencer",2.72711458009352
"Herder",1.03404316011454
"Hermann Cohen",8.85818023371472
"Hermann Lotze",0.84130857819523
"Herodotus",1.03315162117982
"Hippocrates",1.0799733541269
"Hippolyte Taine",1.33097384225963
"Hobbes",0.821502885119203
"Hölderlin",5.02151524635391
"Homer",1.24104684453816
"Hume",1.04706298353586
"Immanuel Kant",1.63558600117483
"Izaak Walton",10.868167503497
"James Fitzjames Stephen",1.41771606282598
"James Madison",2.2833359552679
"Jean Racine",0.87833814098266
"John Bunyan",1.90643986656089
"John C Calhoun",0.837203804486861
"John Calvin",0.389603810616232
"John Knox",1.05845012322174
"John Locke",1.95873000068803
"John Milton",1.18142507900229
"John Ruskin",0.51941848763862
"John Stuart Mill",1.22538523588078
"John Woolman",2.00099632189105
"Jonathan Swift",0.703273586321129
"Joseph Lister",0.798391969756546
"Kafka",0.444946025694721
"Kelvin",1.2614212346071
"Kempis",0.389436505896244
"Kropotkin",1.99258683706144
"Külpe",1.14864143905798
"Leibniz",2.00054089606735
"Lord Acton",0.670317510610776
"Lord Byron",1.10742166278182
"Ludwig Büchner",4.6439590140888
"Ludwig Feuerbach",1.39952547077828
"Lujo Brentano",1.66227234062434
"Machiavelli",0.517983684915935
"Malory",2.33782616804719
"Malthus",2.33029880582329
"Marcus Aurelius",1.108290655054
"Marlowe",1.67880328789564
"Martin Luther",1.22949120057948
"Max Stirner",1.41424330990487
"Mazzini",1.30900885710241
"Molière",1.07314733579034
"Montaigne",0.756788522083717
"Montesquieu",1.10391958566299
"Moses Hess",1.64052364034727
"Nassau Senior",1.30314334864422
"Newton",0.975245812153135
"Nietzsche",1.06892682241648
"Oliver Goldsmith",1.44408085118725
"Oliver Wendell Holmes",0.595811559877437
"Oscar Wilde",1.52083017912726
"Otto Pfleiderer",1.83659732517401
"Pasteur",0.616530550524156
"Pedro Calderón de la Barca",0.842811082242447
"Percy Bysshe Shelley",2.38647132353436
"Pericles",1.14324263689587
"Philip Nichols",5.12539019136168
"Pierre Corneille",1.40505253051116
"Plato",0.739780238658384
"Pliny the Younger",1.91461995711591
"Plutarch",1.32805573206496
"Proudhon",1.34173178505101
"Ralph Waldo Emerson",0.697332069436409
"Ranke",0.753505815280833
"Renan",0.838690080867227
"Richard Cobden",1.01022636855395
"Rilke",13.21335236907
"Robert Browning",1.50721119752236
"Robert Burns",0.328894076919429
"Robert Owen",1.25700909526936
"Rodbertus",0.601510602978494
"Rousseau",0.861950663024911
"SainteBeuve",1.45988327061888
"Samuel Johnson",1.40011971447848
"Schäffle",1.22901351088495
"Scheler",2.55795185483708
"Schleiermacher",1.3124800552915
"Schmoller",1.56210627892376
"Schopenhauer",0.459755387057928
"Simmel",6.11312394372176
"Simon Newcomb",1.49906515328606
"Sismondi",1.50903805449981
"Sombart",4.39665562048046
"Sophocles",0.984824041332979
"Spinoza",0.797512214630733
"Tacitus",1.38144223608053
"Theodor Fontane",5.13481067944698
"Thomas Browne",2.55811132112419
"Thomas Carlyle",0.823758552199541
"Thomas Jefferson",0.811569300233044
"Thomas Mann",7.95785944504925
"Thomas More",0.609801090723351
"Thoreau",0.617807354270848
"Thucydides",NA
"Thünen",0.413409239458607
"Tocqueville",0.582427763783875
"Victor Hugo",1.46200816087063
"Virgil",0.834950899283817
"Voltaire",0.652311666266675
"Walt Whitman",2.01720352971497
"Walter Raleigh",0.836499194859399
"Wilhelm von Humboldt",1.15042191388332
"William Caxton",1.6876121942068
"William Godwin",0.641566264645215
"William Graham Sumner",0.859006140470674
"William Harrison",0.91531447478104
"William Harvey",0.995454501845008
"William Penn",1.00284746355703
"William Roper",1.02564738831664
"William Wordsworth",1.06078465125999
"Windelband",1.27114131292399
"Wollstonecraft",0.639418248397049
"Wundt",1.15037899206895
