"Name","RMSPE_ratio"
"Karl Marx",4.74361737330433
"Abraham Lincoln",1.8722301797805
"Adam Smith",0.787607941957057
"Aeschylus",0.833427847343664
"Aesop",4.20753644860466
"Alexander Hamilton",2.49858077537031
"Alexander Pope",0.502438467815431
"Aquinas",1.73292189400927
"Aristophanes",0.89526885991722
"Aristotle",1.15315469801398
"Auberon Herbert",1.82087896534992
"August Bebel",0.994298920327412
"Auguste Comte",1.40500926784791
"Augustine",0.978941485692096
"Bakunin",2.26084034736879
"Barthold Georg Niebuhr",1.61160218166905
"Bastiat",0.927202842981637
"Benjamin Constant",0.732521859245607
"Benjamin Franklin",1.46880466917311
"Bentham",1.52168073960993
"Blanqui",1.07187896368934
"Carl Stumpf",1.43410051082352
"Cervantes",NA
"Charles Darwin",0.880278415594672
"Charles Fourier",2.22578688264975
"Cicero",0.729503807919782
"Clausewitz",1.56674605693091
"Dante Alighieri",1.05208489807797
"David Ricardo",0.717186160929192
"de Gouges",1.00439202771703
"Dilthey",3.23114705447162
"Dostoyevsky",2.71127563791446
"Dryden",0.497792308972927
"Durkheim",1.26114244732651
"E T A Hoffmann",2.25178711936935
"Ebbinghaus",1.58123479498447
"Edmund Burke",0.801267917216506
"Eduard Bernstein",0.393162124982123
"Eduard von Hartmann",3.71515225687766
"Eduard Zeller",0.874163788779772
"Edward Bellamy",0.544668798442725
"Epictetus",1.21352248722788
"Euripides",0.661064916743379
"Ferdinand Lassalle",0.84727338258212
"Ferdinand Tönnies",1.18780888584632
"Fichte",0.580448718931579
"Francis Bacon",1.93816026055161
"Franz Brentano",1.27793733304557
"Frederick Douglass",0.618915280768909
"Frege",0.9423583529023
"Friedrich Carl von Savigny",0.929069327712957
"Friedrich Heinrich Jacobi",4.2825987023632
"Friedrich List",1.2462840317641
"Friedrich Schiller",0.75142097018199
"Goethe",1.10196885605923
"Grimmelshausen",9.3090339828955
"Gustav Freytag",0.78167041384542
"Hamann",2.28016432842934
"Hans Christian Andersen",0.834827079196328
"Henry George",1.52065719110994
"Herbart",0.544631128946133
"Herbert Spencer",2.72670722657378
"Herder",0.909719130022584
"Hermann Cohen",10.2111706238241
"Hermann Lotze",0.935833401179027
"Hobbes",0.533447215384858
"Hölderlin",5.25894117579394
"Hume",1.10872192184044
"Immanuel Kant",1.33668755802861
"Izaak Walton",9.16466483016889
"James Fitzjames Stephen",1.53992735391557
"James Madison",2.21009251565024
"John Bunyan",2.46077127058168
"John C Calhoun",0.800873404377423
"John Calvin",1.60393634346315
"John Locke",1.7468495761313
"John Milton",1.27702521793921
"John Ruskin",0.592260890990706
"John Stuart Mill",1.47034087004224
"John Woolman",2.05856953483252
"Jonathan Swift",0.616422632493299
"Kafka",0.453811136614313
"Kempis",0.556246260725686
"Kropotkin",1.7725748909979
"Külpe",1.15046526320029
"Leibniz",1.77649546972323
"Lord Acton",0.735169584846144
"Lord Byron",1.2719787569175
"Ludwig Büchner",3.95207116068665
"Ludwig Feuerbach",1.37431178954999
"Lujo Brentano",1.57367821012226
"Machiavelli",0.390262622067584
"Malthus",2.30560151661985
"Marcus Aurelius",1.52509174341531
"Marlowe",1.56131464021738
"Martin Luther",1.29586694932648
"Max Stirner",1.46393095380224
"Montesquieu",0.515982971532095
"Moses Hess",0.864179402519485
"Nassau Senior",1.12675663540407
"Nietzsche",0.753345178438152
"Oliver Goldsmith",2.84421570862374
"Oscar Wilde",1.58351726709629
"Otto Pfleiderer",2.35966012023797
"Percy Bysshe Shelley",2.43600541378361
"Plato",0.700314507249785
"Pliny the Younger",3.04687935280666
"Plutarch",1.69303554487912
"Proudhon",1.07044504943145
"Ralph Waldo Emerson",0.530960156248776
"Ranke",0.614278074840058
"Richard Cobden",0.988791201274496
"Rilke",14.3972966370734
"Robert Browning",0.642041615649646
"Robert Burns",0.797177808194168
"Robert Owen",1.41060291018871
"Rodbertus",0.595685682038201
"Rousseau",0.656103275751621
"Schäffle",1.21558668719958
"Scheler",2.55679172119723
"Schleiermacher",1.45029301557679
"Schmoller",1.4828444410061
"Schopenhauer",0.361542894554497
"Simmel",5.83476296377275
"Sismondi",1.46059133733142
"Sombart",4.40318122509003
"Sophocles",0.921635504569304
"Spinoza",0.742726444866294
"Theodor Fontane",3.57376698413826
"Thomas Browne",5.12715964387287
"Thomas Carlyle",0.93057062868304
"Thomas Jefferson",0.900029376871385
"Thomas Mann",8.43997679504057
"Thoreau",0.661851249928952
"Thucydides",1.08262593056764
"Thünen",0.414605154369532
"Tocqueville",0.699851821704073
"Virgil",0.798585774713936
"Voltaire",0.652712777775279
"Wilhelm von Humboldt",1.07887398832409
"William Godwin",0.62923181946731
"William Graham Sumner",0.780401495321313
"William Penn",0.630418765953448
"Windelband",1.17290556261327
"Wollstonecraft",0.651756620739595
"Wundt",1.01278336771945
